2022-08-03,91616745,1028439,1.12254
2022-08-04,91781476,1029112,1.12126
2022-08-05,91913390,1029769,1.12037
2022-08-06,91924176,1029797,1.12027
2022-08-07,91934257,1029808,1.12016
2022-08-08,92079701,1030371,1.119
2022-08-09,92208348,1030933,1.11805
2022-08-10,92383180,1031805,1.11688
2022-08-11,92520198,1032506,1.11598
2022-08-12,92641966,1033177,1.11524
2022-08-13,92648820,1033195,1.11517
2022-08-14,92659524,1033207,1.11506
2022-08-15,92788886,1033762,1.1141
2022-08-16,92909503,1034234,1.11316
2022-08-17,93069322,1035194,1.11228
2022-08-18,93195688,1035802,1.11143
2022-08-19,93304179,1036333,1.1107
2022-08-20,93312106,1036360,1.11064
2022-08-21,93320628,1036368,1.11055
2022-08-22,93441270,1036961,1.10975
2022-08-23,93546473,1037466,1.10904
2022-08-24,93720590,1038392,1.10797
2022-08-25,93831767,1039036,1.10734
2022-08-26,93934199,1039673,1.10681
2022-08-27,93943022,1039703,1.10674
2022-08-28,93951561,1039706,1.10664
2022-08-29,94063866,1040297,1.10595
2022-08-30,94180902,1040764,1.10507
2022-08-31,94335008,1042167,1.10475
2022-09-01,94443668,1042880,1.10423
2022-09-02,94532021,1043382,1.10373
2022-09-03,94539458,1043401,1.10367
2022-09-04,94545281,1043402,1.1036
2022-09-05,94563745,1043455,1.10344
2022-09-06,94689639,1044083,1.10264
2022-09-07,94833490,1044912,1.10184
2022-09-08,94921915,1045586,1.10152
2022-09-09,94995800,1046119,1.10123
2022-09-10,94999027,1046145,1.10122
2022-09-11,95010491,1046164,1.1011
2022-09-12,95098004,1046733,1.10069
2022-09-13,95159646,1047221,1.10049
2022-09-14,95275075,1048141,1.10012
2022-09-15,95369503,1048765,1.09969
2022-09-16,95428258,1049213,1.09948
2022-09-17,95434981,1049235,1.09942
2022-09-18,95440240,1049243,1.09937
2022-09-19,95507606,1049750,1.09913
2022-09-20,95559194,1050158,1.09896
2022-09-21,95666528,1051083,1.09869
2022-09-22,95760230,1051601,1.09816
2022-09-23,95804726,1052056,1.09813
2022-09-24,95812817,1052093,1.09807
2022-09-25,95819136,1052099,1.09801
2022-09-26,95877656,1052503,1.09776
2022-09-27,95919539,1052948,1.09774
2022-09-28,96019867,1054260,1.09796
2022-09-29,96104859,1054893,1.09765
2022-09-30,96144226,1055290,1.09761
2022-10-01,96150643,1055316,1.09757
2022-10-02,96156591,1055316,1.0975
2022-10-03,96204427,1055596,1.09724
2022-10-04,96240281,1056073,1.09733
2022-10-05,96320795,1057185,1.09757
2022-10-06,96394630,1057889,1.09746
2022-10-07,96429284,1058206,1.09739
2022-10-08,96422344,1058156,1.09742
2022-10-09,96428398,1058159,1.09735
2022-10-10,96452692,1058322,1.09724
2022-10-11,96493867,1058919,1.0974
2022-10-12,96567547,1059706,1.09737
2022-10-13,96643191,1060345,1.09718
2022-10-14,96672841,1060730,1.09724
2022-10-15,96675617,1060748,1.09722
2022-10-16,96682663,1060760,1.09716
2022-10-17,96729811,1061118,1.09699
2022-10-18,96757935,1061498,1.09707
2022-10-19,96826394,1062203,1.09702
2022-10-20,96887495,1062741,1.09688
2022-10-21,96921457,1063369,1.09715
2022-10-22,96924033,1063379,1.09713
2022-10-23,96931008,1063380,1.09705
2022-10-24,96970800,1063613,1.09684
2022-10-25,96996456,1063993,1.09694
2022-10-26,97077271,1065118,1.09719
2022-10-27,97146134,1065706,1.09701
2022-10-28,97179235,1065942,1.09688
2022-10-29,97182927,1065964,1.09686
2022-10-30,97186606,1065966,1.09682
2022-10-31,97233018,1066150,1.09649
2022-11-01,97262328,1066491,1.09651
2022-11-02,97338475,1067366,1.09655
2022-11-03,97416551,1067922,1.09624
2022-11-04,97465910,1068411,1.09619
2022-11-05,97469639,1068432,1.09617
2022-11-06,97476278,1068437,1.0961
2022-11-07,97515570,1068574,1.0958
2022-11-08,97536711,1068787,1.09578
2022-11-09,97630397,1069707,1.09567
2022-11-10,97718317,1070288,1.09528
2022-11-11,97729641,1083006,1.10817
2022-11-12,97732216,1083008,1.10814
2022-11-13,97734170,1083009,1.10812
2022-11-14,97785091,1083181,1.10772
2022-11-15,97818155,1083484,1.10765
2022-11-16,97896481,1083989,1.10728
2022-11-17,97979502,1084415,1.10678
2022-11-18,98030190,1084931,1.10673
2022-11-19,98033687,1084942,1.1067
2022-11-20,98036926,1084942,1.10667
2022-11-21,98080590,1085106,1.10634
2022-11-22,98117917,1085553,1.10638
2022-11-23,98228602,1086524,1.10612
2022-11-24,98264632,1086674,1.10586
2022-11-25,98290350,1086893,1.1058
2022-11-26,98291540,1086894,1.10579
2022-11-27,98298369,1086908,1.10572
2022-11-28,98356317,1087098,1.10527
2022-11-29,98404190,1087415,1.10505
2022-11-30,98516131,1087873,1.10426
2022-12-01,98613271,1088564,1.10387
2022-12-02,98686737,1088978,1.10347
2022-12-03,98691598,1088997,1.10343
2022-12-04,98696204,1088997,1.10338
2022-12-05,98750243,1089181,1.10297
2022-12-06,98798681,1089662,1.10291
2022-12-07,98949011,1090599,1.10218
2022-12-08,99089404,1092099,1.10213
2022-12-09,99122963,1092393,1.10206
2022-12-10,99128018,1092410,1.10202
2022-12-11,99133303,1092410,1.10196
2022-12-12,99187602,1092595,1.10154
2022-12-13,99245874,1093064,1.10137
2022-12-14,99400962,1093869,1.10046
2022-12-15,99527716,1094509,1.0997
2022-12-16,99601910,1095062,1.09944
2022-12-17,99606838,1095074,1.0994
2022-12-18,99612758,1095074,1.09933
2022-12-19,99669991,1095297,1.09892
2022-12-20,99726822,1095749,1.09875
2022-12-21,99907293,1096760,1.09778
2022-12-22,100055824,1097361,1.09675
2022-12-23,100087194,1097537,1.09658
2022-12-24,100092117,1097539,1.09653
2022-12-25,100095566,1097539,1.09649
2022-12-26,100104798,1097550,1.0964
2022-12-27,100190406,1097812,1.09573
2022-12-28,100313378,1098651,1.09522
2022-12-29,100423471,1099302,1.09467
2022-12-30,100456662,1099824,1.09482
2022-12-31,100462184,1099837,1.09478
2023-01-01,100447989,1099837,1.09493
2023-01-02,100458882,1099837,1.09481
2023-01-03,100535564,1100152,1.09429
2023-01-04,100743731,1102278,1.09414
2023-01-05,100859561,1102956,1.09356
2023-01-06,100969155,1103517,1.09292
2023-01-07,100972762,1103530,1.0929
2023-01-08,100978862,1103533,1.09284
2023-01-09,101023334,1103732,1.09255
2023-01-10,101067331,1104459,1.0928
2023-01-11,101225546,1105982,1.09259
2023-01-12,101322776,1106738,1.09229
2023-01-13,101353503,1107013,1.09223
2023-01-14,101357407,1107039,1.09221
2023-01-15,101361142,1107040,1.09217
2023-01-16,101369550,1107051,1.09209
2023-01-17,101428192,1107788,1.09219
2023-01-18,101573353,1109270,1.09209
2023-01-19,101641282,1110084,1.09216
2023-01-20,101724115,1111004,1.09217
2023-01-21,101726588,1111011,1.09215
2023-01-22,101731541,1111020,1.09211
2023-01-23,101763953,1111290,1.09203
2023-01-24,101795726,1111991,1.09237
2023-01-25,101909009,1113234,1.09238
2023-01-26,101987861,1114038,1.09232
2023-01-27,102002032,1114217,1.09235
2023-01-28,102004232,1114224,1.09233
2023-01-29,102008656,1114228,1.09229
2023-01-30,102039105,1114413,1.09214
2023-01-31,102070172,1115001,1.09239
2023-02-01,102179838,1115974,1.09217
2023-02-02,102247441,1116666,1.09212
2023-02-03,102311816,1117828,1.09257
2023-02-04,102314712,1117837,1.09255
2023-02-05,102317430,1117837,1.09252
2023-02-06,102342210,1118038,1.09245
2023-02-07,102374102,1118715,1.09277
2023-02-08,102486294,1119717,1.09255
2023-02-09,102555293,1120505,1.09259
2023-02-10,102569435,1120667,1.09259
2023-02-11,102571337,1120678,1.09258
2023-02-12,102574464,1120691,1.09256
2023-02-13,102598932,1120904,1.09251
2023-02-14,102626458,1121294,1.0926
2023-02-15,102729372,1122197,1.09238
2023-02-16,102799884,1122844,1.09226
2023-02-17,102845975,1123572,1.09248
2023-02-18,102850046,1123580,1.09244
2023-02-19,102852853,1123588,1.09242
2023-02-20,102861300,1123643,1.09239
2023-02-21,102890417,1123951,1.09238
2023-02-22,103017916,1124805,1.09185
2023-02-23,103082394,1125325,1.09168
2023-02-24,103093565,1125407,1.09164
2023-02-25,103095092,1125420,1.09163
2023-02-26,103097410,1125421,1.09161
2023-02-27,103115557,1125449,1.09144
2023-02-28,103143908,1127272,1.09291
2023-03-01,103233169,1128090,1.09276
2023-03-02,103295280,1128722,1.09271
2023-03-03,103364789,1129424,1.09266
2023-03-04,103366460,1129434,1.09265
2023-03-05,103368027,1129434,1.09263
2023-03-06,103382801,1129530,1.09257
2023-03-07,103406609,1129852,1.09263
2023-03-08,103469981,1130471,1.09256
2023-03-09,103525528,1131912,1.09337
2023-03-10,103535689,1131963,1.09331
2023-03-11,103537178,1131969,1.0933
2023-03-12,103538183,1131968,1.09329
2023-03-13,103551298,1132071,1.09325
2023-03-14,103571472,1132310,1.09326
2023-03-15,103709101,1133022,1.0925
2023-03-16,103763561,1133461,1.09235
2023-03-17,103782317,1133824,1.0925
2023-03-18,103783492,1133826,1.09249
2023-03-19,103784916,1133826,1.09248
2023-03-20,103794703,1133964,1.09251
2023-03-21,103813076,1134177,1.09252
2023-03-22,103864888,1134913,1.09268
2023-03-23,103910034,1135343,1.09262
date,total_cases,total_deaths,death_rate
